asset_id,asset,dt,value,metadata,data_anomaly,display,symbol
1681,ethereum,2025-03-28 07:56:47,3676526.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0x50b35ac1f8c236cad134b4f77e0329c0ed379bfd"", ""interacting_address"": ""0x7e59ff3cadd8b99b2267689069ccf4820c903f1b"", ""tx_hash"": ""0x3707d75331997a82c20f025978853dd85f6d24b4390b0fa6de527366c47db4b0""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-04-01 23:55:35,3813026.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0xe6509d2e239aa9fd6998c02bbe03d7fe44e112d6"", ""interacting_address"": ""0xbc092182bd342fbb2ffd6f8386930f4fe49f12bc"", ""tx_hash"": ""0x9bd048bc5e3dabde2c873a010a15cda7bc03c3f9238275bf55e0dd83602dd03f""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-04-07 07:41:35,10275424.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0x74b4ccf36a7ee53f3277f7a5c1d3329989312f65"", ""interacting_address"": ""0x2eb08efb9e10d9f56e46938f28c13ecb33f67b15"", ""tx_hash"": ""0x457594fce1038c93e26416d7f3db91b7e0ea3278500efcc4c5582fb55a0d0a85""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-04-09 15:53:11,7224326.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0xa5fc1635154d3b63325fef4c7908cd1e14f8577b"", ""interacting_address"": ""0xba53d96d2be319a2258899e7163ff99adaca3001"", ""tx_hash"": ""0x2366e18c656808b6d2cf0854b7e5c53d0dda54ef6c89dc4fc8e7cb9a3e0e65b2""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-05-09 15:56:47,4605728.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0x0a384092564c90f7712216401b1d10f5b4576ddb"", ""interacting_address"": ""0x0baca42f40abebaf674ce654abfc6647ed0f891e"", ""tx_hash"": ""0xf1d5616bdf48e9518a226eb0f3c66cedc5b346223eb692418a1662d0701b0288""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-05-11 15:41:59,1176864.6947871486,"{""exchange_name"": ""curve"", ""sender"": ""0x6da6b8f5c219beebf77a2b38ddb18b271f0d7a83"", ""receiver"": ""0x46978cd477a496028a18c02f07ab7f35edba5a54"", ""asset_from"": ""ethereum"", ""asset_to"": ""steth"", ""tx_hash"": ""0x176bcd298b3fbd38010c4546610cac0ffd29bc326a6be499755ed8693d51cf0e""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-05-28 15:46:47,4035183.0,"{""exchange_name"": ""okex"", ""exchange_address"": ""0xa9ac43f5b5e38155a288d1a01d2cbc4478e14573"", ""interacting_address"": ""0x3c7c9afe7551b179ef7fe8a588d6d1533817e414"", ""tx_hash"": ""0x318b7fa22460066e07f6f49ceb8ca1f517527a58115df5ed4a5884f6d341a6bd""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-07-11 07:53:11,4772260.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0x24f2bd734831941e5c9d96ead48f6efbfddb9724"", ""interacting_address"": ""0x4f519269f9d235f050c0484669d6947c4c661177"", ""tx_hash"": ""0x8cb2b46889a20a65785c2e288bec9e84108a0b2e1717f65c4970a3e3e04f6d2e""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-07-30 15:51:47,236155505.0,"{""exchange_name"": ""kraken"", ""exchange_address"": ""0x109be9d7d5f64c8c391ced3a8f69bdef20fcaea9"", ""interacting_address"": ""0xa6dfb62fc572da152a335384f7724535b9defc84"", ""tx_hash"": ""0xd0b6f6ce072d6acb433cc954affc95ca7c614b574594d20b8afdec42b7c6c142""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
1681,ethereum,2025-08-06 07:51:23,48950016.0,"{""exchange_name"": ""binance"", ""exchange_address"": ""0x93692906d98a507c781508ea6151c4bef37cbc30"", ""interacting_address"": ""0xc156d3038dab47476caa8a9b662015d3aa91f581"", ""tx_hash"": ""0x46d5c93197a71b825ffe736aa85aa8c71adfdb6d78c30a0b812db891e1cee6f4""}",eth_whale_dump,ETH Whale Dump,ETH/USDT
