asset_id,asset,dt,value,metadata,data_anomaly,display
1437,basic-attention-token,2025-10-31,71.35126992880646,"{""z_score"": 3.3239142958347654, ""social_score"": 65.53395813516812, ""dev_score"": 80.07723761926397}",social_dev_score,Social Dev Score
1452,bitcoin,2023-01-01,70.77192574359543,"{""z_score"": 4.285191189862519, ""social_score"": 65.83184161174366, ""dev_score"": 78.1820519413731}",social_dev_score,Social Dev Score
1452,bitcoin,2023-01-02,74.27056428815013,"{""z_score"": 3.7016153942714434, ""social_score"": 66.06423456276227, ""dev_score"": 86.58005887623192}",social_dev_score,Social Dev Score
1452,bitcoin,2023-01-03,78.052496352502,"{""z_score"": 3.3900806679670685, ""social_score"": 66.22444647170538, ""dev_score"": 95.79457117369695}",social_dev_score,Social Dev Score
1452,bitcoin,2023-02-05,77.44733897981936,"{""z_score"": 3.3456178577251374, ""social_score"": 70.58038439031839, ""dev_score"": 87.74777086407082}",social_dev_score,Social Dev Score
1452,bitcoin,2023-02-06,80.70712907932315,"{""z_score"": 3.3193207674772576, ""social_score"": 70.96163380517288, ""dev_score"": 95.32537199054856}",social_dev_score,Social Dev Score
1452,bitcoin,2023-04-23,91.8860412820085,"{""z_score"": 3.6465302993332043, ""social_score"": 98.82852998899135, ""dev_score"": 81.47230822153423}",social_dev_score,Social Dev Score
1526,chainlink,2023-02-09,86.61207069945945,"{""z_score"": 3.0531894806960427, ""social_score"": 79.1432390484026, ""dev_score"": 97.81531817604471}",social_dev_score,Social Dev Score
1681,ethereum,2023-01-01,73.14092936371024,"{""z_score"": 4.694727415264457, ""social_score"": 58.63764219399551, ""dev_score"": 94.89586011828233}",social_dev_score,Social Dev Score
1681,ethereum,2023-01-02,75.23971000771452,"{""z_score"": 3.734462982918566, ""social_score"": 59.675723002319536, ""dev_score"": 98.58569051580699}",social_dev_score,Social Dev Score
1681,ethereum,2023-02-09,81.7176195088714,"{""z_score"": 4.882170086195576, ""social_score"": 69.87518717376742, ""dev_score"": 99.48126801152738}",social_dev_score,Social Dev Score
1681,ethereum,2023-02-10,82.8616577949374,"{""z_score"": 3.7676845007285964, ""social_score"": 71.5224856817269, ""dev_score"": 99.87041596475314}",social_dev_score,Social Dev Score
1681,ethereum,2023-04-23,95.54103541067776,"{""z_score"": 4.735797176511467, ""social_score"": 96.54041390829046, ""dev_score"": 94.04196766425869}",social_dev_score,Social Dev Score
1681,ethereum,2023-04-24,98.3861246786992,"{""z_score"": 3.8468099025920814, ""social_score"": 98.34228399870038, ""dev_score"": 98.4518856986974}",social_dev_score,Social Dev Score
1681,ethereum,2023-04-25,98.29160158684942,"{""z_score"": 3.0296068890812142, ""social_score"": 98.17567568830569, ""dev_score"": 98.46549043466504}",social_dev_score,Social Dev Score
1704,fantom,2023-12-21,76.54405163300169,"{""z_score"": 3.0404516333910814, ""social_score"": 84.99491343943815, ""dev_score"": 63.86775892334698}",social_dev_score,Social Dev Score
1729,funfair,2026-01-14,74.52409725434734,"{""z_score"": 3.1335119038400028, ""social_score"": 69.13589182790157, ""dev_score"": 82.60640539401601}",social_dev_score,Social Dev Score
1729,funfair,2026-01-20,73.81916696807883,"{""z_score"": 3.3240677585321903, ""social_score"": 70.45221604304801, ""dev_score"": 78.86959335562507}",social_dev_score,Social Dev Score
1729,funfair,2026-01-23,74.65010731355937,"{""z_score"": 3.401744608331935, ""social_score"": 68.89504035878903, ""dev_score"": 83.2827077457149}",social_dev_score,Social Dev Score
1729,funfair,2026-02-05,77.87768213938766,"{""z_score"": 3.141707252155075, ""social_score"": 70.43064363518108, ""dev_score"": 89.04823989569752}",social_dev_score,Social Dev Score
1737,gemini-dollar,2023-05-22,70.31364642775176,"{""z_score"": 3.216713840542362, ""social_score"": 76.14367704964401, ""dev_score"": 61.56860049491339}",social_dev_score,Social Dev Score
1737,gemini-dollar,2026-04-30,71.98891278454373,"{""z_score"": 3.7400971131738743, ""social_score"": 65.86590710713304, ""dev_score"": 81.17342130065975}",social_dev_score,Social Dev Score
2237,xinfin-network,2025-11-26,70.68227848789945,"{""z_score"": 3.6928697382358036, ""social_score"": 53.51830936989289, ""dev_score"": 96.42823216490928}",social_dev_score,Social Dev Score
2262,binance-coin,2024-07-05,75.1640415585344,"{""z_score"": 3.439782858226022, ""social_score"": 66.51348196263667, ""dev_score"": 88.13988095238095}",social_dev_score,Social Dev Score
2262,binance-coin,2025-05-14,79.00094007578224,"{""z_score"": 3.1238640905329906, ""social_score"": 68.33733697140163, ""dev_score"": 94.99634473235318}",social_dev_score,Social Dev Score
2345,tether,2025-06-19,71.7310914623272,"{""z_score"": 3.218048900884847, ""social_score"": 68.23825600832251, ""dev_score"": 76.97034464333423}",social_dev_score,Social Dev Score
2345,tether,2025-07-16,73.81665640963782,"{""z_score"": 3.182007804462245, ""social_score"": 72.3779101927513, ""dev_score"": 75.97477573496758}",social_dev_score,Social Dev Score
2345,tether,2025-08-15,70.62969345493212,"{""z_score"": 3.280327851196225, ""social_score"": 70.95909969883854, ""dev_score"": 70.13558408907247}",social_dev_score,Social Dev Score
2462,litecoin,2024-01-19,76.96804708879839,"{""z_score"": 3.2017960540930903, ""social_score"": 77.56490435197742, ""dev_score"": 76.07276119402985}",social_dev_score,Social Dev Score
2462,litecoin,2025-04-30,78.39946029426167,"{""z_score"": 3.0985359987283556, ""social_score"": 88.45083688638907, ""dev_score"": 63.32239540607055}",social_dev_score,Social Dev Score
2462,litecoin,2025-05-31,78.65094734090592,"{""z_score"": 3.0652949683913913, ""social_score"": 93.7344632299731, ""dev_score"": 56.02567350730513}",social_dev_score,Social Dev Score
2462,litecoin,2025-06-15,72.48099332653538,"{""z_score"": 3.1416541600710777, ""social_score"": 85.32844747185264, ""dev_score"": 53.2098121085595}",social_dev_score,Social Dev Score
2462,litecoin,2025-06-27,80.37762386438983,"{""z_score"": 3.6985951399673227, ""social_score"": 86.5122143263369, ""dev_score"": 71.17573817146923}",social_dev_score,Social Dev Score
2462,litecoin,2025-06-30,77.95451794156779,"{""z_score"": 3.2896349105290867, ""social_score"": 93.18741464878372, ""dev_score"": 55.105172880743886}",social_dev_score,Social Dev Score
2462,litecoin,2025-08-24,71.04564404244415,"{""z_score"": 3.0411440774694873, ""social_score"": 91.13584012305922, ""dev_score"": 40.91034992152156}",social_dev_score,Social Dev Score
2462,litecoin,2025-08-31,74.86057833389114,"{""z_score"": 3.311325670041345, ""social_score"": 89.09614009653501, ""dev_score"": 53.50723568992534}",social_dev_score,Social Dev Score
2462,litecoin,2025-09-09,73.85829427514116,"{""z_score"": 3.129975824049766, ""social_score"": 85.44436029548372, ""dev_score"": 56.47919524462734}",social_dev_score,Social Dev Score
2462,litecoin,2025-11-20,72.30842143831876,"{""z_score"": 3.3774334527653758, ""social_score"": 80.67040888226997, ""dev_score"": 59.76544027239194}",social_dev_score,Social Dev Score
2462,litecoin,2025-11-23,70.57695922984212,"{""z_score"": 3.1236428611348765, ""social_score"": 77.67481309447437, ""dev_score"": 59.93017843289372}",social_dev_score,Social Dev Score
2462,litecoin,2025-12-05,77.5050270825987,"{""z_score"": 3.385336959991, ""social_score"": 71.90652212741257, ""dev_score"": 85.9027845153779}",social_dev_score,Social Dev Score
2462,litecoin,2025-12-28,75.80189736208266,"{""z_score"": 3.000524573085014, ""social_score"": 71.39286289341354, ""dev_score"": 82.41544906508634}",social_dev_score,Social Dev Score
2462,litecoin,2026-02-02,75.6042129643494,"{""z_score"": 3.4233253040399907, ""social_score"": 78.02400674525325, ""dev_score"": 71.97452229299363}",social_dev_score,Social Dev Score
2462,litecoin,2026-04-25,75.1238377036717,"{""z_score"": 4.115311600240047, ""social_score"": 79.43478026252824, ""dev_score"": 68.65742386538689}",social_dev_score,Social Dev Score
2545,ark,2025-06-17,70.58504874841603,"{""z_score"": 3.0031424945605276, ""social_score"": 55.68286876073445, ""dev_score"": 92.9383187299384}",social_dev_score,Social Dev Score
2623,cardano,2023-01-01,70.90466960826956,"{""z_score"": 3.8559603071423423, ""social_score"": 57.90617129791732, ""dev_score"": 90.40241707379789}",social_dev_score,Social Dev Score
2623,cardano,2023-01-02,74.06852479622295,"{""z_score"": 3.4741335582767356, ""social_score"": 59.22551820318483, ""dev_score"": 96.3330346857801}",social_dev_score,Social Dev Score
2623,cardano,2023-04-24,94.17708646167704,"{""z_score"": 3.394641650138631, ""social_score"": 91.00441232894252, ""dev_score"": 98.93609766077883}",social_dev_score,Social Dev Score
2671,dash,2025-07-15,73.05416658607058,"{""z_score"": 3.0909353094635432, ""social_score"": 55.65987323058409, ""dev_score"": 99.1456066193003}",social_dev_score,Social Dev Score
2671,dash,2025-08-27,73.06227823923116,"{""z_score"": 3.0871150557380793, ""social_score"": 56.974192494644015, ""dev_score"": 97.19440685611187}",social_dev_score,Social Dev Score
2671,dash,2026-01-13,85.10352058089126,"{""z_score"": 3.0195016238595946, ""social_score"": 76.08110897496641, ""dev_score"": 98.63713798977854}",social_dev_score,Social Dev Score
2671,dash,2026-05-06,84.33993723215654,"{""z_score"": 3.2258785977863553, ""social_score"": 74.80015598868071, ""dev_score"": 98.64960909737029}",social_dev_score,Social Dev Score
2695,dogecoin,2025-07-16,83.4004694156167,"{""z_score"": 3.2879222500284606, ""social_score"": 95.66360025319423, ""dev_score"": 65.00577315925038}",social_dev_score,Social Dev Score
2695,dogecoin,2025-07-22,80.32596757081873,"{""z_score"": 3.2373329524927352, ""social_score"": 95.27041134444912, ""dev_score"": 57.909301910373145}",social_dev_score,Social Dev Score
2695,dogecoin,2025-09-13,86.96597186002177,"{""z_score"": 3.1831653207951134, ""social_score"": 92.09775797808506, ""dev_score"": 79.26829268292683}",social_dev_score,Social Dev Score
2695,dogecoin,2025-10-21,80.72890581371374,"{""z_score"": 3.2259030838321423, ""social_score"": 88.5215274062763, ""dev_score"": 69.0399734248699}",social_dev_score,Social Dev Score
2695,dogecoin,2025-10-26,81.20900389914271,"{""z_score"": 3.0679023258185203, ""social_score"": 84.19135253607877, ""dev_score"": 76.73548094373865}",social_dev_score,Social Dev Score
2695,dogecoin,2025-12-05,86.28676197348534,"{""z_score"": 3.891629507325438, ""social_score"": 89.7703269073952, ""dev_score"": 81.06141457262055}",social_dev_score,Social Dev Score
2695,dogecoin,2026-01-29,80.17086605537321,"{""z_score"": 3.33939086853291, ""social_score"": 86.238220085025, ""dev_score"": 71.0698350108955}",social_dev_score,Social Dev Score
2695,dogecoin,2026-03-11,71.97814577412291,"{""z_score"": 3.270635530330863, ""social_score"": 83.2689274492196, ""dev_score"": 55.04197326147787}",social_dev_score,Social Dev Score
2695,dogecoin,2026-04-18,71.47827750923028,"{""z_score"": 4.133380809674554, ""social_score"": 82.1758939775503, ""dev_score"": 55.431852806750264}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-04-28,74.93787429821379,"{""z_score"": 3.0773802096019196, ""social_score"": 79.8712768179703, ""dev_score"": 67.53777051857901}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-07-05,71.22018660866281,"{""z_score"": 3.9061394389618247, ""social_score"": 69.58994758198675, ""dev_score"": 73.66554514867691}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-10-15,70.31678059642739,"{""z_score"": 3.912553624540653, ""social_score"": 71.55199201118519, ""dev_score"": 68.46396347429068}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-10-16,75.60023664192225,"{""z_score"": 3.746759987822994, ""social_score"": 70.40490999360631, ""dev_score"": 83.39322661439617}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-11-19,71.46333695656202,"{""z_score"": 3.1583311637536577, ""social_score"": 70.98578224044812, ""dev_score"": 72.17966903073287}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-12-05,72.39485899881011,"{""z_score"": 3.1942949699205747, ""social_score"": 71.51350404267906, ""dev_score"": 73.7168914330067}",social_dev_score,Social Dev Score
2723,ethereum-classic,2025-12-06,74.12698386650703,"{""z_score"": 3.097505622615746, ""social_score"": 70.89993869589915, ""dev_score"": 78.96755162241888}",social_dev_score,Social Dev Score
2723,ethereum-classic,2026-02-15,72.50265606607692,"{""z_score"": 4.42948937555263, ""social_score"": 66.77212971289157, ""dev_score"": 81.09844559585493}",social_dev_score,Social Dev Score
2723,ethereum-classic,2026-02-28,71.8900096682455,"{""z_score"": 3.2176474104319652, ""social_score"": 70.46178797950498, ""dev_score"": 74.03234220135629}",social_dev_score,Social Dev Score
2723,ethereum-classic,2026-03-06,76.73743342389272,"{""z_score"": 3.2109129924933226, ""social_score"": 68.11562379665435, ""dev_score"": 89.67014786475029}",social_dev_score,Social Dev Score
2806,kadena,2025-04-30,71.35590609263109,"{""z_score"": 3.220196768723119, ""social_score"": 66.54081877383558, ""dev_score"": 78.57853707082435}",social_dev_score,Social Dev Score
2806,kadena,2025-10-21,76.57880560641658,"{""z_score"": 3.2208974143731806, ""social_score"": 81.40561629394733, ""dev_score"": 69.33858957512045}",social_dev_score,Social Dev Score
2867,monero,2024-02-06,89.97406656088404,"{""z_score"": 3.078721297844685, ""social_score"": 96.7410271806878, ""dev_score"": 79.82362563117843}",social_dev_score,Social Dev Score
2867,monero,2025-04-28,92.08542453100686,"{""z_score"": 3.124587416075943, ""social_score"": 95.47652421153927, ""dev_score"": 86.99877501020825}",social_dev_score,Social Dev Score
2867,monero,2025-06-26,71.7516515144478,"{""z_score"": 3.2388678132538224, ""social_score"": 61.12905174820498, ""dev_score"": 87.68555116381204}",social_dev_score,Social Dev Score
2884,neo,2025-08-26,76.03716911374048,"{""z_score"": 3.0405874782617546, ""social_score"": 62.55205506780187, ""dev_score"": 96.2648401826484}",social_dev_score,Social Dev Score
2943,pooltogether,2025-05-04,74.46499268386358,"{""z_score"": 4.333287641945063, ""social_score"": 65.23065559544044, ""dev_score"": 88.31649831649831}",social_dev_score,Social Dev Score
2943,pooltogether,2025-10-17,75.79974621537892,"{""z_score"": 4.291158086800671, ""social_score"": 68.41628968707317, ""dev_score"": 86.8749310078375}",social_dev_score,Social Dev Score
2943,pooltogether,2025-10-18,71.47171729140324,"{""z_score"": 3.636893698016757, ""social_score"": 59.51054223906446, ""dev_score"": 89.4134798699114}",social_dev_score,Social Dev Score
3002,six,2025-06-30,74.54617361717322,"{""z_score"": 3.6928578130736014, ""social_score"": 67.84389648036742, ""dev_score"": 84.59958932238193}",social_dev_score,Social Dev Score
3002,six,2025-11-03,74.53518052740318,"{""z_score"": 3.516620825343608, ""social_score"": 65.56530012151563, ""dev_score"": 87.99000113623453}",social_dev_score,Social Dev Score
3002,six,2026-03-04,70.97974818108196,"{""z_score"": 4.039144731820448, ""social_score"": 62.891056957612165, ""dev_score"": 83.11278501628665}",social_dev_score,Social Dev Score
3050,luna,2024-10-16,74.15924758771872,"{""z_score"": 3.1906652375827926, ""social_score"": 62.96001112637862, ""dev_score"": 90.95810227972889}",social_dev_score,Social Dev Score
3050,luna,2026-04-28,72.5804483818216,"{""z_score"": 3.429309030691424, ""social_score"": 63.86807001468861, ""dev_score"": 85.64901593252108}",social_dev_score,Social Dev Score
3050,luna,2026-05-05,71.50794737857112,"{""z_score"": 3.0232370903108428, ""social_score"": 62.021261109116594, ""dev_score"": 85.7379767827529}",social_dev_score,Social Dev Score
3103,viacoin,2025-08-24,70.55723139969238,"{""z_score"": 4.9303943157813155, ""social_score"": 68.87838136903918, ""dev_score"": 73.07550644567219}",social_dev_score,Social Dev Score
3103,viacoin,2025-08-25,76.17741839477682,"{""z_score"": 3.986338673965904, ""social_score"": 71.92897218382849, ""dev_score"": 82.55008771119934}",social_dev_score,Social Dev Score
3111,v-systems,2023-10-26,76.23103241337758,"{""z_score"": 4.203243468092358, ""social_score"": 74.14104370161775, ""dev_score"": 79.36601548101733}",social_dev_score,Social Dev Score
3111,v-systems,2024-06-07,74.37208941990856,"{""z_score"": 3.4071198436340393, ""social_score"": 74.48445581784169, ""dev_score"": 74.20353982300885}",social_dev_score,Social Dev Score
3111,v-systems,2024-06-22,78.22818112014303,"{""z_score"": 3.3051312806638538, ""social_score"": 74.09691560788922, ""dev_score"": 84.42507938852374}",social_dev_score,Social Dev Score
3111,v-systems,2024-08-30,79.04826314571004,"{""z_score"": 4.4742090844717755, ""social_score"": 74.83928637608602, ""dev_score"": 85.36172830014607}",social_dev_score,Social Dev Score
3111,v-systems,2025-04-29,75.52604660877078,"{""z_score"": 3.0945419168412407, ""social_score"": 74.83593586769646, ""dev_score"": 76.56121272038227}",social_dev_score,Social Dev Score
3111,v-systems,2025-04-30,82.0853686074945,"{""z_score"": 3.0310269553703906, ""social_score"": 74.93025027218013, ""dev_score"": 92.81804611046608}",social_dev_score,Social Dev Score
3139,zcash,2025-07-15,74.50665878514762,"{""z_score"": 3.9075545974219015, ""social_score"": 64.2623046185293, ""dev_score"": 89.8731900350751}",social_dev_score,Social Dev Score
3139,zcash,2025-07-16,72.63668362269053,"{""z_score"": 3.153557348570845, ""social_score"": 58.711019467074124, ""dev_score"": 93.5251798561151}",social_dev_score,Social Dev Score
3169,solana,2023-01-02,77.5591376190233,"{""z_score"": 4.241593888943826, ""social_score"": 64.95787836883592, ""dev_score"": 96.46102649430436}",social_dev_score,Social Dev Score
3169,solana,2023-01-03,78.62533722955772,"{""z_score"": 3.421962249408562, ""social_score"": 65.79011538174662, ""dev_score"": 97.87817000127437}",social_dev_score,Social Dev Score
3169,solana,2023-02-09,76.94747497646216,"{""z_score"": 3.244132315246134, ""social_score"": 62.8365871733957, ""dev_score"": 98.11380668106186}",social_dev_score,Social Dev Score
3169,solana,2023-02-10,78.19128762609276,"{""z_score"": 3.0875780379380915, ""social_score"": 65.21901550661099, ""dev_score"": 97.6496958053154}",social_dev_score,Social Dev Score
3169,solana,2023-12-10,92.59887008573278,"{""z_score"": 3.120444541206351, ""social_score"": 94.60033936251392, ""dev_score"": 89.5966661705611}",social_dev_score,Social Dev Score
3169,solana,2023-12-11,95.55041655004749,"{""z_score"": 3.062292867330221, ""social_score"": 94.98567779705621, ""dev_score"": 96.3975246795344}",social_dev_score,Social Dev Score
3291,polkadot-new,2023-02-08,73.9855449721604,"{""z_score"": 3.1225361433526326, ""social_score"": 56.89237384432424, ""dev_score"": 99.62530166391464}",social_dev_score,Social Dev Score
3291,polkadot-new,2023-02-10,76.22757778666957,"{""z_score"": 3.05015570943333, ""social_score"": 61.075208361494845, ""dev_score"": 98.95613192443163}",social_dev_score,Social Dev Score
3351,tontoken,2025-06-20,78.6727049916237,"{""z_score"": 3.567274422884482, ""social_score"": 68.2904291450314, ""dev_score"": 94.24611876151215}",social_dev_score,Social Dev Score
3351,tontoken,2025-06-30,75.93036878700356,"{""z_score"": 3.1763110525222107, ""social_score"": 68.46056316150744, ""dev_score"": 87.13507722524774}",social_dev_score,Social Dev Score
3351,tontoken,2025-11-30,76.22516096085359,"{""z_score"": 3.002723126212765, ""social_score"": 65.82624866024616, ""dev_score"": 91.82352941176471}",social_dev_score,Social Dev Score
3480,injective-protocol,2025-07-15,76.6766558575805,"{""z_score"": 3.0320943046407924, ""social_score"": 62.752606121719204, ""dev_score"": 97.56273046137242}",social_dev_score,Social Dev Score
3480,injective-protocol,2025-07-25,75.8544955797365,"{""z_score"": 3.0138128885829736, ""social_score"": 61.064798691069285, ""dev_score"": 98.03904091273732}",social_dev_score,Social Dev Score
3480,injective-protocol,2025-09-11,76.25807408152795,"{""z_score"": 3.5944553612641177, ""social_score"": 65.1768144778851, ""dev_score"": 92.87996348699224}",social_dev_score,Social Dev Score
3557,etherisc,2025-05-29,77.74940815505198,"{""z_score"": 3.8910061397387903, ""social_score"": 69.04159887199899, ""dev_score"": 90.81112207963146}",social_dev_score,Social Dev Score
3557,etherisc,2025-12-08,71.43469267150044,"{""z_score"": 4.973347475569507, ""social_score"": 59.70471432940771, ""dev_score"": 89.02966018463955}",social_dev_score,Social Dev Score
3557,etherisc,2025-12-15,70.9448935742431,"{""z_score"": 4.215149068187767, ""social_score"": 66.90281428551948, ""dev_score"": 77.00801250732852}",social_dev_score,Social Dev Score
3557,etherisc,2025-12-29,70.41488379139561,"{""z_score"": 3.1118207285727495, ""social_score"": 65.15816689657066, ""dev_score"": 78.29995913363302}",social_dev_score,Social Dev Score
3557,etherisc,2026-03-12,70.97162389253648,"{""z_score"": 3.901308195335809, ""social_score"": 62.55015412246164, ""dev_score"": 83.60382854764877}",social_dev_score,Social Dev Score
3557,etherisc,2026-03-23,74.57829218393299,"{""z_score"": 3.523397715462023, ""social_score"": 69.63191912502974, ""dev_score"": 81.99785177228786}",social_dev_score,Social Dev Score
3557,etherisc,2026-04-13,71.8265873927574,"{""z_score"": 3.5919923611042117, ""social_score"": 67.9045398130688, ""dev_score"": 77.70965876229035}",social_dev_score,Social Dev Score
3558,skale-network,2025-08-15,71.00092182164695,"{""z_score"": 3.439981132595938, ""social_score"": 55.50526268709139, ""dev_score"": 94.2444105234803}",social_dev_score,Social Dev Score
3730,torn,2023-05-21,70.9575919027273,"{""z_score"": 3.8638907859928766, ""social_score"": 62.005128011622006, ""dev_score"": 84.38628773938527}",social_dev_score,Social Dev Score
3782,mask-network,2025-05-22,70.19398043666703,"{""z_score"": 3.15899787700375, ""social_score"": 55.18020512429996, ""dev_score"": 92.71464340521767}",social_dev_score,Social Dev Score
3782,mask-network,2026-05-07,77.12661419199678,"{""z_score"": 3.0706299893656475, ""social_score"": 65.56830673145909, ""dev_score"": 94.4640753828033}",social_dev_score,Social Dev Score
3814,quickswap,2025-07-23,73.1509762129907,"{""z_score"": 3.5419106881285756, ""social_score"": 67.66704332056261, ""dev_score"": 81.37687555163284}",social_dev_score,Social Dev Score
3814,quickswap,2025-10-16,70.22774022475282,"{""z_score"": 3.9741236502668404, ""social_score"": 69.82854885547664, ""dev_score"": 70.8265272786671}",social_dev_score,Social Dev Score
3814,quickswap,2025-11-27,75.59782164672902,"{""z_score"": 3.488815614496699, ""social_score"": 69.45273455432715, ""dev_score"": 84.8154522853318}",social_dev_score,Social Dev Score
3814,quickswap,2025-12-16,73.7167500573576,"{""z_score"": 3.0156265071667865, ""social_score"": 70.36689707849372, ""dev_score"": 78.74152952565343}",social_dev_score,Social Dev Score
3814,quickswap,2026-01-09,73.5340466856199,"{""z_score"": 3.1990929331555784, ""social_score"": 70.5416266772977, ""dev_score"": 78.02267669810321}",social_dev_score,Social Dev Score
3941,steth,2025-07-24,70.88585793016856,"{""z_score"": 3.045714443960722, ""social_score"": 52.415727758452825, ""dev_score"": 98.59105318774216}",social_dev_score,Social Dev Score
4019,hunt,2026-02-13,70.55638832504695,"{""z_score"": 4.929880044444507, ""social_score"": 60.339637436424624, ""dev_score"": 85.88151465798046}",social_dev_score,Social Dev Score
4029,merit-circle,2023-08-17,71.40966818951344,"{""z_score"": 3.08550495101992, ""social_score"": 59.982926659621945, ""dev_score"": 88.54978048435066}",social_dev_score,Social Dev Score
4396,looksrare,2024-07-04,74.43082408731439,"{""z_score"": 3.446256503034006, ""social_score"": 69.96958909224023, ""dev_score"": 81.12267657992565}",social_dev_score,Social Dev Score
4396,looksrare,2024-07-05,77.03258758928249,"{""z_score"": 3.307649937738614, ""social_score"": 70.23288407737557, ""dev_score"": 87.23214285714286}",social_dev_score,Social Dev Score
4396,looksrare,2025-03-27,72.31829006722903,"{""z_score"": 4.214200456338369, ""social_score"": 69.77975630128927, ""dev_score"": 76.12609071613866}",social_dev_score,Social Dev Score
4397,magic-token,2026-01-23,70.1487465069658,"{""z_score"": 3.15477133865439, ""social_score"": 61.49237433972795, ""dev_score"": 83.13330475782254}",social_dev_score,Social Dev Score
4397,magic-token,2026-02-14,73.46496971743053,"{""z_score"": 3.5894223412416126, ""social_score"": 60.996164148451825, ""dev_score"": 92.1681780708986}",social_dev_score,Social Dev Score
5453,chain,2025-08-19,71.12236315993637,"{""z_score"": 3.1848806260916054, ""social_score"": 72.11031785298093, ""dev_score"": 69.64043112036953}",social_dev_score,Social Dev Score
5467,threshold,2026-02-16,70.21232226641405,"{""z_score"": 3.345456739104893, ""social_score"": 72.73976256020597, ""dev_score"": 66.42116182572614}",social_dev_score,Social Dev Score
5467,threshold,2026-02-20,74.37023431192668,"{""z_score"": 3.2157144242134317, ""social_score"": 69.82182304966446, ""dev_score"": 81.19285120532004}",social_dev_score,Social Dev Score
5467,threshold,2026-02-24,74.43331893462025,"{""z_score"": 3.056860375256739, ""social_score"": 70.19189519406403, ""dev_score"": 80.79545454545455}",social_dev_score,Social Dev Score
5467,threshold,2026-05-04,74.73568050222096,"{""z_score"": 3.0228660737790136, ""social_score"": 73.17540519093946, ""dev_score"": 77.0760934691432}",social_dev_score,Social Dev Score
5467,threshold,2026-05-05,81.28549249686623,"{""z_score"": 3.194367908807674, ""social_score"": 72.5523429792594, ""dev_score"": 94.38521677327647}",social_dev_score,Social Dev Score
5598,aptos,2023-04-24,75.83692436128143,"{""z_score"": 3.2381744172286373, ""social_score"": 61.765080123379676, ""dev_score"": 96.94469071813408}",social_dev_score,Social Dev Score
5598,aptos,2025-04-28,75.95262838316305,"{""z_score"": 3.0910703076855675, ""social_score"": 61.519333678644635, ""dev_score"": 97.60257043994068}",social_dev_score,Social Dev Score
5598,aptos,2026-04-28,74.53954448446947,"{""z_score"": 3.51584361231476, ""social_score"": 58.62807554659315, ""dev_score"": 98.40674789128397}",social_dev_score,Social Dev Score
5607,arb-tether,2025-06-19,71.7310914623272,"{""z_score"": 3.218048900884847, ""social_score"": 68.23825600832251, ""dev_score"": 76.97034464333423}",social_dev_score,Social Dev Score
5607,arb-tether,2025-07-16,73.81665640963782,"{""z_score"": 3.182007804462245, ""social_score"": 72.3779101927513, ""dev_score"": 75.97477573496758}",social_dev_score,Social Dev Score
5607,arb-tether,2025-08-15,70.62969345493212,"{""z_score"": 3.2449687638523983, ""social_score"": 70.95909969883854, ""dev_score"": 70.13558408907247}",social_dev_score,Social Dev Score
5607,arb-tether,2026-02-23,78.38518813406694,"{""z_score"": 3.0548078208955465, ""social_score"": 69.17887059443281, ""dev_score"": 92.19466444351814}",social_dev_score,Social Dev Score
5610,axelar,2025-12-15,72.26432118756372,"{""z_score"": 3.026513839611484, ""social_score"": 55.00505879641832, ""dev_score"": 98.1532147742818}",social_dev_score,Social Dev Score
5691,core-dao,2026-02-09,75.90696360712568,"{""z_score"": 4.069272848900659, ""social_score"": 61.024168825946475, ""dev_score"": 98.23115577889448}",social_dev_score,Social Dev Score
5730,arb-magic-token,2026-01-23,70.1487465069658,"{""z_score"": 3.15477133865439, ""social_score"": 61.49237433972795, ""dev_score"": 83.13330475782254}",social_dev_score,Social Dev Score
5730,arb-magic-token,2026-02-14,73.46496971743053,"{""z_score"": 3.5894223412416126, ""social_score"": 60.996164148451825, ""dev_score"": 92.1681780708986}",social_dev_score,Social Dev Score
5735,p-quickswap-new,2025-07-23,73.1509762129907,"{""z_score"": 3.595502407680303, ""social_score"": 67.66704332056261, ""dev_score"": 81.37687555163284}",social_dev_score,Social Dev Score
5735,p-quickswap-new,2025-10-16,70.22774022475282,"{""z_score"": 3.9741236502668404, ""social_score"": 69.82854885547664, ""dev_score"": 70.8265272786671}",social_dev_score,Social Dev Score
5735,p-quickswap-new,2025-11-27,75.59782164672902,"{""z_score"": 3.488815614496699, ""social_score"": 69.45273455432715, ""dev_score"": 84.8154522853318}",social_dev_score,Social Dev Score
5735,p-quickswap-new,2025-12-16,73.7167500573576,"{""z_score"": 3.0156265071667865, ""social_score"": 70.36689707849372, ""dev_score"": 78.74152952565343}",social_dev_score,Social Dev Score
5735,p-quickswap-new,2026-01-09,73.5340466856199,"{""z_score"": 3.1990929331555784, ""social_score"": 70.5416266772977, ""dev_score"": 78.02267669810321}",social_dev_score,Social Dev Score
